Lämpötila Helsingissä,Sähkönkulutus Suomessa,Tuulivoimatuotanto,Ydinvoimatuotanto,Vesivoimatuotanto,Sähköntuotanto Suomessa,"Sähköntuotanto, yli/alijäämä"
-2.50039,10069.0,1340.0,4195.5,1840.3,9611.79999,665.6
-2.50039,10027.0,1334.0,4191.3,1837.0,9585.2,681.2
-2.50039,9940.0,1344.0,4193.8,1834.5,9599.29999,781.2
-2.50039,9961.5,1331.0,4197.19999,1841.8,9614.0,746.7
-2.50039,9949.5,1314.0,4196.0,1831.0,9584.7,562.6
-2.50039,9942.79999,1305.0,4192.5,1863.2,9619.2,658.1
-2.50039,10012.0,1310.0,4195.5,1876.5,9642.5,636.5
-2.50039,10061.0,1312.5,4191.0,1942.2,9683.89999,641.6
-2.50039,10076.0,1301.5,4194.8,1955.7,9668.29999,592.6
-2.50039,10055.0,1314.0,4193.5,1951.2,9671.79999,624.2
-2.50039,10066.0,1307.0,4193.0,1949.8,9684.29999,622.0
-2.50039,10078.0,1300.5,4194.19999,1946.8,9675.7,631.89999
-2.50039,9979.2,1275.0,4193.5,1959.3,9673.79999,693.0
-2.50039,9931.7,1272.0,4193.5,1972.5,9668.0,732.5
-2.50039,9911.5,1254.0,4192.19999,1977.0,9647.7,710.79999
-2.50039,9931.79999,1264.0,4195.0,1975.5,9659.5,730.0
-2.50039,9904.0,1253.0,4192.3,1981.7,9652.29999,722.2
-2.50039,9896.6,1239.0,4194.19999,1977.3,9627.29999,716.39999
-2.50039,9895.7,1231.0,4195.0,1975.5,9619.89999,708.89999
-2.50039,9887.89999,1249.0,4194.0,1973.0,9612.29999,700.6
-2.50039,9897.0,1257.0,4194.8,1970.7,9620.29999,712.29999
-2.50039,9851.6,1268.0,4194.3,1955.0,9627.29999,737.29999
-2.50039,9892.0,1265.0,4198.8,1955.8,9643.7,739.79999
-2.50039,9865.39999,1260.5,4195.89999,1999.5,9677.6,819.5
-2.50039,9880.29999,1259.0,4195.19999,2023.8,9699.79999,816.1
-2.50039,9932.89999,1256.0,4192.69999,2049.5,9735.2,804.39999
-2.50039,9918.39999,1265.0,4192.5,2095.5,9763.29999,855.6
-2.50039,9925.7,1269.0,4194.0,2100.59999,9768.39999,851.7
-2.50039,9914.5,1263.0,4196.19999,2107.19999,9756.7,856.5
-2.50039,9927.89999,1247.09999,4192.5,2111.0,9753.7,839.1
-2.50039,9970.1,1246.0,4195.8,2116.69999,9776.79999,804.7
-2.50039,9998.5,1232.09999,4194.19999,2115.0,9765.89999,773.7
-2.50039,9995.2,1223.0,4196.19999,2117.69999,9756.5,791.2
-2.50039,9989.2,1218.0,4196.19999,2127.0,9768.7,791.1
-2.50039,10019.0,1233.0,4194.69999,2114.8,9778.2,774.0
-2.50039,10018.0,1216.0,4193.8,2103.5,9748.79999,744.2
-2.50039,9993.2,1220.0,4200.3,2084.0,9750.7,750.7
-2.50039,10005.0,1229.5,4194.69999,2087.5,9747.7,745.2
-2.50039,9987.0,1216.0,4197.3,2085.19999,9736.0,729.7
-2.50039,10004.0,1202.0,4191.0,2099.8,9715.0,712.29999
-2.50039,9997.39999,1186.4,4191.69999,2106.3,9707.6,654.5
-2.50039,10005.0,1171.5,4194.19999,2094.0,9690.0,616.2
-2.50039,10014.0,1151.0,4193.69999,2093.5,9681.5,612.0
-2.50039,10031.0,1152.0,4194.19999,2094.8,9680.2,579.2
-2.50039,10043.0,1136.0,4194.0,2105.0,9668.0,1025.0
-2.50039,10069.0,1116.0,4196.19999,2125.5,9647.5,921.29999
-2.50039,10063.0,1117.0,4195.5,2134.3,9653.1,877.89999
-2.50039,10064.0,1110.0,4193.0,2138.0,9648.2,868.6
-2.50039,10076.0,1102.5,4195.0,2122.0,9630.29999,833.39999
-2.50039,10065.0,1073.0,4193.8,2120.5,9599.2,798.6
-2.50039,10114.0,1074.0,4194.0,2117.0,9601.29999,768.89999
-2.50039,10079.0,1076.0,4195.0,2111.0,9597.89999,765.89999
-2.50039,10111.0,1084.0,4193.3,2115.69999,9600.89999,763.29999
-2.50039,10155.0,1070.0,4193.19999,2115.69999,9599.29999,697.79999
-2.50039,10132.0,1076.0,4194.8,2112.69999,9604.7,750.7
-2.50039,10169.0,1093.0,4193.5,2107.0,9616.0,711.5
-2.50039,10225.0,1062.5,4194.8,2115.0,9595.5,646.7
-2.50039,10203.0,1052.0,4193.69999,2117.8,9579.0,649.0
-2.50039,10256.0,1040.0,4193.3,2117.69999,9568.5,621.39999
-2.50039,10266.0,1052.0,4194.8,2119.5,9577.7,604.89999
-2.50039,10231.0,1047.0,4196.0,2117.5,9577.2,617.6
-2.50039,10274.0,1037.0,4197.0,2113.19999,9562.39999,560.6
-2.50039,10309.0,1035.0,4193.0,2112.0,9548.0,531.1
-2.50039,10276.0,1026.0,4195.0,2118.19999,9533.7,542.7
-2.50039,10230.0,1015.5,4193.3,2115.3,9521.5,768.29999
-2.50039,10196.0,1002.0,4193.5,2156.3,9546.0,769.1
-2.50039,10219.0,997.00999,4191.19999,2178.8,9558.0,738.1
-1.9856,10201.0,976.00999,4197.19999,2180.0,9531.7,740.39999
-1.9856,10198.0,969.0,4194.5,2172.8,9525.7,730.5
-1.9856,10203.0,973.0,4194.3,2170.19999,9523.79999,734.2
-1.9856,10166.0,966.0,4195.69999,2165.3,9524.2,756.2
-1.9856,10170.0,959.51999,4195.3,2176.3,9530.29999,746.2
-1.9856,10188.0,949.99,4195.5,2159.8,9515.79999,733.5
-1.9856,10207.0,950.5,4195.5,2163.19999,9515.79999,713.6
-1.9856,10136.0,949.01999,4196.5,2157.8,9498.79999,758.5
-1.9856,10140.0,929.99,4193.5,2155.5,9476.7,737.6
-1.9856,10154.0,923.04999,4195.8,2156.69999,9491.29999,741.1
-1.9856,10135.0,915.0,4194.5,2147.5,9485.89999,728.5
-1.9856,10167.0,916.52999,4196.3,2144.69999,9479.79999,729.2
-1.9856,10137.0,899.01999,4194.69999,2148.0,9471.5,713.2
-1.9856,10139.0,902.49,4196.5,2156.3,9486.0,752.2
-1.9856,10121.0,892.00999,4196.0,2161.5,9466.7,748.39999
-1.9856,10127.0,876.01999,4195.3,2163.19999,9455.89999,732.1
-1.9856,10108.0,861.00999,4197.5,2172.8,9450.79999,731.79999
-1.9856,10121.0,851.01999,4197.5,2173.5,9438.0,768.39999
-1.9856,10095.0,835.00999,4196.0,2188.19999,9428.39999,775.0
-1.9856,10123.0,829.0,4195.69999,2180.5,9424.5,742.79999
-1.9856,10096.0,806.02999,4193.5,2173.0,9393.2,725.2
-1.9856,10099.0,790.02999,4195.0,2172.69999,9377.0,698.6
-1.9856,10064.0,776.01999,4194.8,2161.69999,9348.89999,710.2
-1.9856,10059.0,783.99,4194.0,2158.8,9359.0,698.7
-1.9856,10100.0,767.00999,4197.3,2156.69999,9346.2,654.89999
-1.9856,10101.0,773.99,4193.5,2144.0,9331.79999,637.89999
-1.9856,10105.0,772.00999,4194.8,2135.5,9325.29999,617.39999
-1.9856,10054.0,762.0,4196.69999,2127.0,9303.0,630.6
-1.9856,10045.0,745.00999,4193.0,2108.5,9273.7,613.7
-1.9856,10066.0,734.0,4195.19999,2109.0,9262.29999,574.89999
-1.9856,10049.0,723.0,4193.3,2096.19999,9217.2,569.2
-1.9856,10009.0,708.05999,4195.69999,2084.8,9190.5,558.39999
-1.9856,10004.0,702.50999,4194.69999,2065.0,9147.7,522.1
-1.9856,9992.7,698.97,4192.3,2052.3,9137.0,526.89999
-1.9856,9993.5,694.01999,4195.69999,2028.2,9114.2,563.2
-1.9856,9990.5,678.00999,4194.8,2023.5,9090.39999,527.1
-1.9856,10015.0,677.50999,4194.19999,2025.0,9094.7,543.7
-1.9856,9945.7,676.00999,4195.0,2054.3,9112.79999,498.39999
-1.9856,9925.39999,676.99,4193.69999,2058.09999,9104.1,561.79999
-1.9856,9927.0,666.0,4194.0,2008.4,9046.7,608.89999
-1.9856,9904.29999,661.0,4195.0,1998.3,9028.7,680.1
-1.9856,9964.2,655.0,4194.19999,1988.5,9006.5,606.89999
-1.9856,10016.0,656.91999,4192.8,1983.0,8991.7,553.79999
-1.9856,9946.89999,645.0,4193.8,1991.2,8992.79999,596.39999
-1.9856,9965.1,639.0,4195.19999,1995.8,8987.89999,569.0
-1.9856,9934.29999,630.02999,4194.8,1994.3,8980.7,617.2
-1.9856,9890.7,622.5,4195.5,1951.0,8922.89999,615.6
-1.9856,9871.29999,619.0,4194.5,1912.2,8886.7,566.6
-1.9856,9908.2,622.5,4194.3,1890.8,8873.5,514.1
-1.9856,9939.7,622.0,4192.5,1872.8,8874.79999,471.5
-1.9856,9971.79999,622.0,4196.5,1860.8,8858.2,411.19999
-1.9856,9941.2,614.0,4195.5,1840.3,8816.29999,427.89999
-1.9856,9920.7,600.0,4194.0,1840.0,8808.2,447.89999
-1.9856,9928.0,594.0,4195.69999,1824.7,8788.0,445.5
-1.9856,9928.0,590.03999,4194.8,1820.0,8771.0,440.8
-1.9856,9946.2,586.0,4195.5,1809.3,8756.79999,400.6
-1.9856,9899.5,579.97,4195.0,1816.0,8761.5,460.6
-1.9856,9852.0,575.0,4194.8,1825.8,8779.79999,465.1
-1.9856,9830.29999,573.0,4196.69999,1815.0,8756.7,499.0
-1.9856,9844.2,560.0,4194.0,1778.2,8708.5,505.3
-1.9856,9869.29999,544.00999,4195.8,1742.7,8659.0,526.39999
-1.9856,9813.29999,532.0,4195.69999,1704.7,8596.5,567.39999
-1.9856,9793.0,525.0,4193.8,1695.8,8572.0,557.89999
-1.9856,9751.7,521.5,4194.3,1715.7,8577.29999,632.0
-1.9856,9775.0,518.0,4194.69999,1718.7,8571.5,601.1
-1.9856,9760.0,515.00999,4195.69999,1715.8,8562.2,586.2
-1.9856,9750.39999,512.0,4194.8,1716.0,8573.29999,621.7
-1.9856,9735.29999,521.0,4194.69999,1703.3,8581.79999,633.79999
-1.9856,9731.2,523.00999,4193.8,1695.7,8579.2,629.6
-1.9856,9763.0,515.07,4194.8,1685.7,8553.0,591.1
-1.9856,9775.5,509.0,4195.0,1691.0,8524.0,541.6
-1.9856,9801.5,509.0,4194.8,1683.8,8516.2,491.19999
-1.9856,9789.0,509.0,4194.19999,1673.7,8506.29999,507.89999
-1.9856,9822.79999,501.0,4199.69999,1640.7,8483.89999,452.8
-1.9856,9801.0,502.99,4198.19999,1635.2,8476.29999,451.6
-1.9856,9809.7,503.0,4194.69999,1625.0,8465.5,442.69999
-1.9856,9797.0,497.00999,4190.8,1571.3,8402.7,386.89999
-1.9856,9789.79999,474.58999,4191.8,1558.7,8368.5,417.5
-2.49529,9795.29999,456.54,4198.8,1538.2,8339.0,447.3
-2.49529,9796.29999,435.0,4198.19999,1491.5,8259.5,483.0
-2.49529,9760.29999,435.0,4194.0,1475.7,8224.7,477.3
-2.49529,9711.7,429.0,4195.0,1499.4,8241.1,542.2
-2.49529,9681.29999,419.51999,4195.69999,1505.5,8218.89999,589.6
-2.49529,9710.79999,422.0,4194.69999,1503.8,8225.29999,556.29999
-2.49529,9695.29999,411.0,4195.69999,1501.7,8217.7,550.2
-2.49529,9718.29999,406.02999,4193.3,1493.7,8201.0,528.89999
-2.49529,9716.89999,393.0,4194.19999,1482.9,8181.0,509.0
-2.49529,9711.1,387.0,4195.0,1477.2,8162.3,504.8
-2.49529,9700.39999,387.0,4194.8,1477.5,8149.8,489.6
-2.49529,9687.2,387.0,4194.8,1465.0,8121.5,462.6
-2.49529,9680.2,387.0,4193.69999,1450.0,8115.5,473.89999
-2.49529,9665.79999,387.0,4195.0,1451.09999,8117.6,492.69999
-2.49529,9630.89999,387.0,4194.3,1439.5,8095.3,490.69999
-2.49529,9631.6,392.99,4195.5,1439.3,8100.19999,506.6
-2.49529,9615.2,395.95999,4196.19999,1436.0,8098.5,534.6
-2.49529,9638.0,376.0,4200.19999,1451.3,8091.5,518.89999
-2.49529,9618.0,376.0,4201.0,1456.2,8084.3,511.19999
-2.49529,9632.5,356.06,4200.0,1460.5,8059.69999,379.0
-2.49529,9691.79999,349.0,4199.69999,1477.3,8066.69999,455.1
-2.49529,9692.0,349.0,4202.3,1428.9,8007.89999,420.39999
-2.49529,9629.5,349.0,4201.0,1405.3,7982.19999,520.2
-2.49529,9612.5,356.0,4201.19999,1425.5,8013.0,519.79999
-2.49529,9609.1,347.0,4198.19999,1402.5,7976.0,479.1
-2.49529,9573.0,350.02999,4201.8,1387.0,7958.0,503.8
-2.49529,9585.0,341.0,4201.8,1380.7,7950.19999,464.6
-2.49529,9685.1,335.0,4199.19999,1368.4,7990.89999,409.5
-2.49529,9611.79999,335.0,4200.19999,1354.0,7894.19999,398.89999
-2.49529,9614.5,327.0,4200.19999,1372.5,7906.8,425.6
-2.49529,9620.6,327.0,4202.0,1360.3,7884.69999,378.6
-2.49529,9578.39999,320.0,4199.3,1359.5,7858.69999,381.8
-2.49529,9575.2,321.0,4201.19999,1355.2,7853.69999,375.69999
-2.49529,9567.1,321.0,4201.8,1347.7,7852.3,394.3
-2.49529,9528.7,321.0,4202.0,1331.2,7860.8,429.89999
-2.49529,9531.2,313.0,4199.69999,1322.3,7847.5,420.6
-2.49529,9554.29999,320.0,4204.19999,1320.8,7853.5,390.39999
-2.49529,9576.29999,320.0,4201.69999,1315.0,7849.3,362.1
-2.49529,9597.2,329.0,4203.0,1300.5,7842.3,301.3
-2.49529,9590.79999,337.97,4207.0,1288.3,7837.0,642.29999
-2.49529,9830.7,336.0,4200.19999,1271.5,7810.0,510.3
-2.49529,9859.39999,336.0,4201.3,1258.3,7772.69999,497.19999
-2.49529,9912.7,329.0,4202.8,1256.3,7765.19999,480.69999
-2.49529,9909.2,329.0,4202.3,1243.8,7762.69999,459.69999
-2.49529,9943.79999,322.0,4202.0,1262.2,7776.8,434.69999
-2.49529,9997.5,322.0,4201.19999,1282.7,7791.0,401.1
-2.49529,10048.0,315.0,4201.19999,1296.7,7797.19999,375.39999
-2.49529,10026.0,309.0,4202.69999,1290.2,7791.8,378.89999
-2.49529,9988.89999,309.0,4201.8,1293.7,7794.19999,428.39999
-2.49529,9992.79999,303.0,4201.3,1300.8,7788.3,409.69999
-2.49529,10029.0,303.0,4202.3,1295.2,7788.0,380.0
-2.49529,10078.0,303.0,4202.8,1303.0,7785.5,332.69999
-2.49529,10075.0,295.0,4200.69999,1300.5,7779.5,341.8
-2.49529,10046.0,295.0,4198.69999,1292.5,7774.8,342.6
-2.49529,10083.0,295.0,4200.5,1293.0,7773.5,322.5
-2.49529,10082.0,289.0,4202.0,1297.4,7779.5,323.3
-2.49529,10006.0,295.0,4201.0,1287.8,7761.3,352.1
-2.49529,9981.89999,295.99,4202.8,1277.2,7757.8,394.89999
-2.49529,9966.79999,302.0,4201.0,1265.0,7754.8,421.6
-2.49529,10042.0,302.0,4201.69999,1272.2,7745.19999,291.5
-2.49529,10107.0,298.5,4202.0,1258.8,7727.69999,248.8
-2.49529,10184.0,295.0,4202.0,1267.8,7739.6,198.3
-2.49529,10182.0,289.0,4200.8,1278.0,7741.5,194.59999
-2.49529,10166.0,277.0,4201.8,1275.2,7734.0,214.5
-2.49529,10094.0,271.0,4201.8,1270.8,7712.5,262.69999
-2.49529,10084.0,277.99,4203.0,1280.2,7724.69999,283.6
-2.49529,10060.0,278.0,4202.19999,1281.5,7730.0,358.6
-2.49529,9950.0,272.0,4201.5,1271.8,7711.0,391.1
-3.02539,9947.1,272.0,4198.5,1259.5,7702.89999,357.6
-3.02539,9979.2,272.0,4199.8,1253.0,7699.0,346.19999
-3.02539,9972.5,272.0,4201.0,1260.3,7714.69999,318.19999
-3.02539,9971.5,334.0,4199.8,1249.0,7746.19999,310.1
-3.02539,9953.1,318.0,4200.69999,1245.0,7720.19999,321.69999
-3.02539,9947.6,312.01999,4202.8,1241.2,7716.19999,349.5
-3.02539,9960.29999,312.0,4201.19999,1244.2,7738.0,347.1
-3.02539,9903.89999,312.0,4200.8,1232.5,7753.5,397.3
-3.02539,9877.6,312.0,4202.0,1228.9,7753.0,428.3
-3.02539,9875.29999,312.0,4201.0,1229.8,7759.69999,460.6
-3.02539,9843.79999,303.0,4205.8,1232.2,7765.8,471.39999
-3.02539,9815.2,303.0,4198.5,1228.5,7721.0,546.2
-3.02539,9847.0,303.0,4200.8,1203.7,7695.69999,455.69999
-3.02539,9826.29999,303.0,4202.19999,1185.0,7661.0,395.19999
-3.02539,9849.2,295.0,4204.0,1198.0,7669.8,345.3
-3.02539,9878.2,285.50999,4201.89999,1210.59999,7670.69999,247.69999
-3.02539,9946.39999,282.0,4202.19999,1220.3,7686.3,237.09999
-3.02539,9947.6,276.0,4201.19999,1237.3,7702.0,219.3
-3.02539,9930.79999,270.0,4202.5,1238.8,7713.0,283.89999
-3.02539,9904.79999,267.00999,4201.69999,1242.3,7697.5,281.1
-3.02539,9867.0,261.00999,4202.0,1218.5,7659.3,276.0
-3.02539,9888.0,251.0,4200.5,1204.8,7638.0,281.0
-3.02539,9796.79999,251.0,4200.19999,1179.8,7607.3,289.69999
-3.02539,9813.1,245.0,4201.5,1169.0,7593.5,264.1
-3.02539,9839.29999,241.50999,4201.69999,1170.0,7596.8,254.0
-3.02539,9756.0,231.0,4204.19999,1166.3,7553.8,277.89999
-3.02539,9726.5,222.00999,4200.5,1168.3,7529.19999,297.89999
-3.02539,9695.0,222.0,4203.0,1164.2,7542.0,335.5
-3.02539,9707.5,222.0,4202.8,1152.4,7538.0,328.39999
-3.02539,9664.89999,222.0,4201.3,1145.7,7526.69999,327.19999
-3.02539,9627.29999,222.0,4200.3,1135.2,7510.69999,351.39999
-3.02539,9569.2,209.0,4204.0,1096.5,7461.89999,-172.5
-3.02539,9520.89999,209.0,4201.8,1079.3,7436.19999,-84.76999
-3.02539,9515.7,203.0,4202.0,1148.5,7497.1,69.90999
-3.02539,9460.7,203.0,4202.8,1172.5,7505.69999,142.0
-3.02539,9423.79999,195.0,4200.3,1182.0,7520.69999,201.8
-3.02539,9507.5,195.0,4207.0,1195.2,7540.0,137.9
-3.02539,9536.6,195.0,4209.0,1198.8,7558.69999,130.59999
-3.02539,9557.29999,195.0,4211.0,1189.5,7575.0,118.5
-3.02539,9511.1,191.50999,4210.19999,1178.4,7543.6,142.5
-3.02539,9506.1,194.0,4211.0,1187.8,7525.89999,149.9
-3.02539,9402.79999,195.0,4210.0,1175.7,7499.5,186.09999
-3.02539,9396.0,189.0,4212.5,1186.8,7524.1,135.9
-3.02539,9429.0,189.0,4210.69999,1190.2,7528.19999,115.3
-3.02539,9432.7,189.0,4207.19999,1194.5,7518.69999,107.59999
-3.02539,9389.2,183.0,4212.5,1189.7,7524.19999,140.09999
-3.02539,9366.39999,183.0,4209.3,1191.7,7527.69999,150.8
-3.02539,9325.29999,183.0,4209.19999,1180.7,7520.19999,174.3
-3.02539,9294.0,175.0,4208.3,1164.7,7505.5,207.4
-3.02539,9308.39999,168.0,4211.8,1164.2,7532.8,205.3
-3.02539,9316.0,168.0,4209.5,1160.8,7506.0,174.69999
-3.02539,9299.0,168.0,4208.0,1160.0,7498.19999,247.0
-3.02539,9300.7,168.0,4213.19999,1188.2,7508.8,200.5
-3.02539,9280.0,168.0,4209.19999,1203.3,7509.5,168.59999
-3.02539,9295.7,162.0,4206.69999,1212.3,7516.19999,118.2
-3.02539,9261.7,162.0,4211.19999,1203.5,7509.3,144.4
-3.02539,9220.29999,168.0,4210.0,1204.0,7498.19999,141.0
-3.02539,9215.2,168.0,4208.8,1190.8,7487.69999,168.5
-3.02539,9286.7,168.0,4213.0,1205.3,7494.0,110.3
-3.02539,9285.5,168.0,4211.3,1201.8,7481.0,95.87
-3.02539,9273.0,174.0,4209.3,1212.5,7491.19999,117.9
-3.02539,9248.5,174.0,4211.0,1207.7,7493.5,131.8
-3.02539,9219.0,174.0,4206.0,1205.7,7504.3,125.09999
-3.02539,9248.1,182.0,4210.5,1203.2,7520.3,97.15
-3.02539,9182.7,182.0,4211.0,1207.5,7519.19999,165.3
-3.02539,9210.0,182.0,4212.3,1203.2,7499.69999,118.0
-3.02539,9214.5,179.00999,4210.19999,1197.3,7479.0,71.03
-3.02539,9222.7,176.0,4210.8,1208.0,7487.5,117.09999
-3.02539,9200.2,182.0,4210.19999,1204.5,7485.69999,143.09999
-3.02539,9212.2,182.0,4213.0,1200.0,7487.5,125.59999
-3.02539,9173.0,182.0,4211.3,1199.0,7478.5,155.19999
-3.02539,9186.29999,182.0,4211.5,1181.4,7465.5,45.03
-3.02539,9190.2,182.0,4209.0,1168.2,7454.8,88.17
-3.02539,9186.79999,176.0,4210.3,1177.2,7456.69999,96.73
-3.02539,9180.1,176.0,4211.0,1172.8,7458.69999,88.64
-3.02539,9193.0,185.0,4210.19999,1176.0,7473.0,103.2
-3.02539,9120.7,191.0,4207.3,1168.3,7475.0,166.5
-3.02539,9121.0,198.0,4213.19999,1163.5,7488.69999,194.09999
-3.02539,9103.0,205.0,4208.0,1167.2,7491.69999,213.9
-3.02539,9113.1,205.0,4207.69999,1174.2,7492.8,185.0
-3.02539,9160.5,205.0,4209.5,1173.2,7486.69999,134.19999
-3.02539,9167.2,205.0,4209.3,1186.59999,7499.0,129.8
-3.02539,9199.79999,205.0,4211.3,1190.8,7508.8,76.06999
-3.02539,9194.5,205.0,4206.3,1188.7,7507.0,90.54
-3.02539,9186.1,205.0,4211.19999,1180.8,7506.69999,95.18
-3.02539,9165.89999,205.0,4209.8,1176.0,7509.69999,129.3
-3.02539,9128.5,205.0,4211.69999,1171.7,7513.0,163.8
-3.02539,9133.29999,211.97999,4211.0,1168.3,7508.69999,146.19999
-3.02539,9175.39999,218.0,4212.69999,1170.3,7513.8,109.59999
-3.02539,9194.5,218.0,4208.0,1175.3,7510.5,113.4
-3.02539,9106.89999,209.0,4210.3,1171.2,7490.69999,152.9
-3.02539,9064.5,202.0,4209.19999,1165.3,7483.3,95.87
-3.02539,9105.0,202.0,4207.3,1171.7,7488.19999,134.09999
-3.02539,9067.39999,202.0,4211.19999,1171.7,7485.69999,149.9
-3.02539,9177.0,202.0,4211.19999,1199.2,7522.19999,183.8
-3.02539,9138.0,202.0,4210.8,1201.0,7528.3,223.9
-3.02539,9162.2,202.0,4211.8,1194.7,7528.3,180.5
-3.02539,9177.1,202.0,4210.0,1163.2,7500.3,150.3
-3.02539,9178.0,202.0,4210.19999,1162.3,7508.5,156.0
-3.02539,9212.2,195.0,4210.19999,1158.5,7510.0,118.59999
-3.02539,9201.29999,189.0,4211.0,1160.2,7501.69999,104.7
-3.02539,9189.2,180.53,4209.19999,1164.7,7476.69999,121.4
-3.02539,9181.79999,178.97999,4211.0,1160.3,7458.8,127.9
-3.0284,9115.0,179.59,4209.3,1149.3,7454.8,216.9
-3.0304,9127.79999,186.0,4213.3,1156.0,7481.8,246.19999
-3.0304,9117.79999,188.99,4209.3,1159.5,7501.19999,226.3
-3.0304,9153.7,195.99,4210.8,1160.3,7503.3,210.8
-3.0304,9186.79999,200.0,4211.8,1154.3,7486.3,156.19999
-3.0304,9206.1,200.0,4211.0,1137.0,7465.69999,148.5
-3.0304,9191.79999,200.0,4211.0,1138.2,7475.69999,166.19999
-3.0304,9146.39999,207.0,4209.3,1133.0,7471.69999,196.09999
-3.0304,9105.1,216.0,4207.8,1137.2,7488.0,328.69999
-3.0304,9170.0,223.0,4209.3,1146.0,7488.8,279.8
-3.0304,9201.79999,232.0,4211.19999,1162.5,7517.8,232.5
-3.0304,9222.79999,232.0,4210.0,1162.0,7504.5,230.9
-3.0304,9291.0,232.0,4210.5,1159.7,7548.19999,197.9
-3.0304,9237.5,236.50999,4209.19999,1154.0,7499.5,205.19999
-3.0304,9271.29999,249.0,4211.0,1150.3,7525.0,184.09999
-3.0304,9273.79999,256.0,4210.3,1140.3,7518.5,181.09999
-3.0304,9278.29999,262.0,4212.8,1141.0,7540.0,202.69999
-3.0304,9261.1,262.0,4210.8,1138.5,7537.5,207.5
-3.0304,9281.0,261.0,4209.0,1137.7,7534.5,167.9
-3.0304,9236.89999,254.0,4209.3,1119.8,7494.39999,185.5
-3.0304,9222.29999,254.0,4208.19999,1117.7,7470.5,175.69999
-3.0304,9203.2,254.0,4209.69999,1125.7,7466.5,178.09999
-3.0304,9171.7,243.50999,4211.0,1121.7,7457.5,207.8
-3.0304,9148.2,234.0,4208.3,1117.3,7445.69999,212.9
-3.0304,9159.0,234.0,4205.19999,1117.3,7433.69999,193.5
-3.0304,9177.0,234.0,4203.3,1122.7,7438.8,185.09999
-3.0304,9197.0,234.0,4201.69999,1124.2,7431.69999,166.5
-3.0304,9207.0,234.0,4199.8,1132.7,7441.69999,161.3
-3.0304,9251.1,234.0,4203.69999,1132.8,7457.69999,83.03
-3.0304,9333.39999,234.0,4201.5,1121.5,7443.0,53.39
-3.0304,9364.29999,234.0,4200.3,1125.3,7446.19999,118.2
-3.0304,9440.2,237.0,4201.3,1122.2,7454.0,145.09999
-3.0304,9424.0,240.0,4201.19999,1130.5,7463.8,135.69999
-3.0304,9390.0,240.0,4200.69999,1131.2,7474.5,169.09999
-3.0304,9391.79999,249.0,4202.0,1121.2,7469.5,184.3
-3.0304,9369.29999,249.0,4200.69999,1115.3,7467.0,176.5
-3.0304,9338.79999,241.0,4200.69999,1109.0,7452.69999,210.0
-3.0304,9338.6,226.50999,4200.3,1114.0,7432.39999,183.3
-3.0304,9331.0,216.52,4200.19999,1111.2,7421.5,206.0
-3.0304,9345.0,216.00999,4200.0,1117.8,7440.19999,197.09999
-3.0304,9353.29999,213.0,4201.0,1121.7,7437.3,203.8
-3.0304,9359.2,213.0,4200.8,1127.2,7436.8,181.19999
-3.0304,9390.6,213.0,4198.19999,1133.3,7442.8,151.8
-3.0304,9413.0,213.0,4201.0,1130.2,7443.0,147.5
-3.0304,9424.7,213.0,4201.0,1142.3,7450.8,157.5
-3.0304,9407.79999,207.0,4201.8,1139.7,7441.19999,151.4
-3.0304,9440.5,204.00999,4200.3,1158.0,7473.8,161.3
-3.0304,9431.2,201.0,4200.19999,1191.0,7512.3,204.4
-3.0304,9410.29999,201.0,4203.8,1218.8,7531.5,27.21999
-3.0304,9345.0,201.0,4201.8,1225.5,7526.3,60.75999
-3.0304,9380.29999,224.0,4202.0,1216.2,7546.19999,51.7
-3.0304,9385.6,227.0,4200.69999,1218.7,7543.5,50.85
-3.0304,9381.0,220.0,4201.0,1214.7,7539.5,47.46
-3.0304,9378.7,220.0,4200.5,1208.3,7521.3,36.03999
-3.0304,9364.0,220.0,4201.0,1208.2,7504.5,30.46
-3.0304,9385.79999,226.0,4201.0,1189.9,7494.19999,12.58
-3.0304,9384.0,226.0,4200.8,1187.3,7501.5,9.05599
-3.0304,9382.2,234.0,4198.5,1174.7,7514.0,38.49
-3.0304,9379.5,240.0,4202.69999,1182.0,7531.5,47.0
-3.0304,9387.7,240.0,4201.0,1196.3,7545.19999,60.63
-3.0304,9423.29999,248.0,4201.69999,1191.7,7533.19999,-4.70699
-3.0304,9473.79999,248.0,4200.8,1188.7,7525.5,39.54999
-3.0304,9479.0,250.99,4200.3,1176.2,7498.8,18.41
-3.0304,9492.79999,254.0,4202.0,1168.7,7493.3,-9.25999
-3.0304,9520.79999,254.0,4200.0,1166.0,7494.69999,-31.6
-3.0304,9528.7,260.0,4200.5,1143.8,7475.8,-62.63
-3.0304,9527.0,260.0,4200.8,1151.59999,7499.3,-29.42
-3.0304,9543.2,270.0,4201.0,1158.2,7509.3,-32.0
-3.0304,9584.79999,253.50999,4201.3,1165.8,7499.0,34.45
-3.0304,9561.0,237.0,4202.8,1205.0,7538.0,16.75
-3.0304,9614.0,230.0,4197.69999,1273.0,7598.0,43.28
-3.0304,9688.79999,230.0,4200.0,1307.0,7644.1,44.68999
-3.0304,9696.0,235.99,4196.3,1330.0,7661.5,65.29
