Viim.,Avoin,Korkea,Matala,Vol.
6004.62,6083.63,6104.95,5994.77,81180000
5911.89,5990.53,6010.55,5911.89,78590000
5856.97,5938.95,5945.52,5845.95,84370000
5809.38,5884.17,5919.23,5791.12,235410000
5780.14,5811.18,5819.42,5769.85,108520000
5800.33,5822.46,5846.37,5787.98,89780000
5969.88,5817.4,5969.88,5799.96,78340000
6020.18,5977.4,6031.25,5952.25,71600000
6128.42,6021.47,6130.13,6021.47,67790000
6102.86,6114.3,6125.46,6062.54,65760000
6134.96,6107.46,6142.16,6097.89,52460000
6111.95,6148.79,6149.51,6094.39,51670000
6081.63,6090.88,6094.57,6042.07,62530000
6172.61,6083.85,6178.68,6077.32,60930000
6195.65,6182.37,6199.7,6163.26,45620000
6248.3,6217.99,6263.27,6217.17,73020000
6319.5,6255.48,6320.54,6250.7,75740000
6404.74,6339.81,6422.63,6339.81,80210000
6402.17,6417.24,6425.62,6373.62,83430000
6398.64,6422.84,6433.05,6345.32,90200000
6449.15,6397.18,6449.15,6394.16,51750000
6435.16,6446.48,6463.18,6421.23,48860000
6421.75,6421.23,6437.24,6409.36,44520000
6464.5,6428.28,6467.04,6428.28,48060000
6478.17,6462.42,6482.33,6440.38,56600000
6486.97,6479.75,6491.15,6443.96,49130000
6320.33,6377.96,6377.96,6282.17,72320000
6320.83,6333.96,6361.49,6290.04,44800000
6320.32,6329.78,6330.05,6291.38,25140000
6379.78,6327.26,6392.96,6324.69,44150000
6306.42,6356.26,6356.26,6304.25,44850000
6278.89,6280.12,6317.36,6274.57,48780000
6217.23,6275.11,6285.41,6214.6,61120000
6172.96,6185.9,6215.42,6141.51,45120000
6154.07,6195.14,6221.94,6150.4,41190000
6041.23,6124.78,6130.9,6041.23,41470000
6008.42,6036.7,6059.32,6007.48,31900000
6059.54,6002.79,6075.56,5986.09,35860000
6074.64,6056.82,6096.85,6052.64,37130000
5976.45,6059.16,6059.16,5959.91,52970000
5992.69,5956.74,6021.96,5956.74,40960000
6016.74,5932.49,6023.65,5916.69,39990000
6080.64,6041.24,6093.3,6031.96,62140000
6112.6,6087.88,6137.32,6087.88,42270000
6098.43,6105.0,6124.2,6083.27,37570000
6076.79,6096.21,6110.97,6072.55,68840000
5968.82,6015.57,6041.73,5957.76,100050000
5769.73,5899.77,5914.11,5762.65,68210000
5819.9,5813.24,5862.48,5800.02,45570000
5908.75,5833.51,5926.11,5832.84,39670000
5940.43,5929.37,5957.52,5890.12,99440000
5895.33,5943.79,5960.06,5878.09,52130000
5953.16,5962.6,5987.43,5919.02,75450000
5966.41,5969.04,5971.17,5921.87,50630000
5937.77,5940.35,5940.35,5877.55,58760000
6048.44,5959.08,6054.66,5959.08,56550000
6020.66,6055.39,6084.35,6007.19,49060000
6095.15,6047.42,6112.64,6047.02,32770000
6193.51,6116.34,6194.49,6116.34,56590000
6172.54,6184.86,6192.0,6140.42,47000000
6255.14,6224.28,6267.56,6224.28,52730000
6226.47,6266.32,6274.4,6222.4,42300000
6205.7,6239.55,6258.9,6196.46,31840000
6158.06,6209.08,6212.06,6154.0,35200000
6198.2,6161.78,6206.49,6136.16,38450000
6210.61,6177.17,6210.61,6141.67,98090000
6190.45,6227.14,6238.38,6170.91,69450000
6160.48,6199.2,6201.2,6148.77,59440000
6187.4,6172.58,6217.27,6172.58,50670000
6202.42,6189.86,6216.47,6175.88,56270000
6173.24,6207.27,6212.79,6139.86,71130000
6145.76,6187.71,6192.82,6134.74,46730000
6137.34,6151.87,6171.78,6133.13,41020000
6145.22,6150.19,6162.09,6133.63,53380000
6112.17,6134.92,6148.07,6112.17,73130000
6230.11,6154.12,6230.11,6154.07,58160000
6245.21,6247.83,6255.9,6227.75,35140000
6266.96,6248.67,6269.21,6248.67,30850000
6260.48,6264.99,6299.33,6249.38,52830000
6225.98,6261.55,6264.9,6220.83,39760000
6303.61,6242.92,6303.61,6242.92,35350000
6373.99,6326.5,6387.1,6322.97,48370000
6395.32,6381.69,6396.96,6347.46,46030000
6404.25,6407.42,6421.09,6379.88,52800000
6427.47,6409.46,6436.82,6406.65,53800000
6382.59,6423.59,6426.31,6350.25,57310000
6429.1,6376.7,6429.1,6363.25,40940000
6429.07,6429.85,6443.64,6411.26,30370000
6367.56,6399.2,6399.42,6353.46,41260000
6327.87,6375.9,6390.54,6327.87,32950000
6401.27,6332.9,6413.29,6332.9,41310000
6442.55,6413.91,6442.73,6396.77,35350000
6433.01,6446.52,6450.67,6404.29,19720000
6332.73,6421.31,6421.31,6327.58,40400000
6291.96,6298.62,6308.62,6259.95,43360000
6330.32,6308.11,6330.32,6293.35,31100000
6251.72,6325.1,6326.3,6251.72,39300000
6357.61,6288.46,6362.73,6288.46,29380000
6557.2,6592.89,6601.89,6525.78,457570000
6592.53,6553.32,6595.95,6543.87,117930000
6643.06,6607.26,6654.33,6607.26,90100000
6667.11,6644.72,6684.93,6633.29,71870000
6714.16,6672.6,6714.16,6669.09,57420000
6849.33,6752.41,6849.33,6752.41,81100000
6917.8,6861.49,6962.03,6861.39,100720000
6917.26,6923.94,6930.46,6848.82,106800000
6925.87,6927.72,6962.84,6910.09,108010000
6949.38,6979.7,6988.72,6936.27,81570000
6936.59,6937.69,6941.27,6889.66,59580000
6967.76,6962.8,6980.14,6932.97,66330000
6988.46,7050.12,7066.29,6976.64,93530000
7001.62,6978.03,7007.49,6968.08,74090000
6936.39,7001.74,7001.74,6927.93,48930000
6933.5,6946.18,6961.45,6907.27,51270000
6884.71,6917.5,6923.25,6868.1,59330000
6921.87,6897.76,6929.38,6892.2,50310000
6947.8,6931.92,6950.44,6922.3,37200000
6864.36,6891.03,6891.03,6835.07,50760000
6940.76,6870.07,6942.39,6870.07,49510000
6913.27,6929.23,6938.85,6886.26,48960000
6897.42,6920.81,6937.95,6889.84,37740000
6867.27,6886.7,6887.25,6853.56,36390000
6817.05,6853.78,6853.78,6792.01,35510000
6819.38,6810.8,6830.18,6807.7,42120000
6768.25,6811.11,6820.01,6755.16,83210000
6889.58,6800.07,6889.58,6800.07,99050000
6866.86,6900.8,6900.8,6858.4,80560000
6858.2,6849.36,6874.24,6836.65,52120000
6945.77,6877.26,6945.77,6877.26,93950000
6976.52,6923.06,6980.88,6905.61,91020000
6970.51,6976.83,6982.79,6931.28,89320000
7034.12,6970.0,7034.12,6970.0,72810000
7059.68,7043.19,7062.82,7038.94,47090000
7025.08,7074.09,7074.29,7011.94,80280000
6990.57,6993.69,6993.69,6933.63,61730000
6993.03,7024.79,7046.18,6973.09,75710000
6981.8,6992.11,6994.52,6969.21,61910000
6969.57,6996.41,7010.26,6944.63,87340000
7051.4,6944.03,7055.07,6943.75,121750000
7121.93,7094.88,7171.94,7094.88,115700000
7112.87,7125.02,7137.9,7092.36,74180000
7136.64,7120.03,7147.67,7107.81,81250000
7204.06,7141.58,7218.74,7141.58,89070000
7214.53,7211.86,7214.53,7164.44,79510000
7294.91,7227.96,7295.32,7226.38,74920000
7284.07,7299.35,7362.98,7270.15,106890000
7268.27,7244.29,7269.71,7208.5,91690000
7316.26,7286.95,7316.26,7285.5,59030000
7232.87,7309.16,7309.28,7209.63,66900000
7217.43,7219.95,7240.62,7177.79,55760000
7271.79,7271.25,7278.27,7239.91,53920000
7293.87,7280.62,7299.96,7271.9,129870000
7344.12,7284.33,7352.15,7271.59,93690000
7285.12,7325.12,7329.82,7273.35,62880000
7307.45,7263.07,7331.4,7239.46,96030000
7340.75,7289.7,7340.75,7251.01,91270000
7347.79,7346.88,7376.75,7323.13,77740000
7371.28,7367.58,7395.01,7364.39,53520000
7337.48,7380.44,7391.85,7337.48,107730000
7374.11,7335.23,7375.83,7335.23,71060000
7380.15,7376.35,7390.71,7365.67,59570000
7331.81,7360.75,7370.92,7329.03,211550000
7307.0,7331.41,7343.5,7300.7,156120000
7124.95,7297.43,7302.09,7123.42,104090000
7102.55,7132.9,7154.99,7067.62,67890000
7082.82,7103.04,7136.84,7081.71,78290000
7146.26,7112.29,7146.26,7106.38,59400000
7094.96,7125.98,7139.57,7064.42,74050000
7075.57,7081.73,7129.75,7069.54,56960000
6994.59,7105.47,7105.47,6994.59,72230000
6961.59,6999.1,7012.31,6957.76,47540000
6999.46,6956.94,6999.46,6926.52,106640000
6972.56,6993.56,7002.77,6967.37,189390000
7031.42,6983.98,7031.42,6982.99,100800000
7139.54,7085.48,7139.54,7085.48,85720000
7205.99,7156.37,7208.32,7142.4,91960000
7252.13,7210.02,7252.13,7210.02,47530000
7359.81,7278.44,7359.81,7277.68,57680000
7336.98,7360.73,7384.97,7327.44,59270000
7301.98,7364.67,7369.21,7299.23,60810000
7350.44,7307.6,7365.24,7275.22,43340000
7339.33,7374.62,7379.37,7327.1,56570000
7338.5,7353.35,7359.84,7325.17,51950000
7377.91,7366.61,7402.36,7350.29,58170000
7420.68,7395.91,7438.33,7390.53,59310000
7449.11,7430.81,7456.62,7418.86,82450000
7407.88,7392.05,7414.45,7362.95,67100000
7481.93,7441.66,7481.93,7431.98,62090000
7478.77,7496.78,7499.76,7470.21,71100000
7469.34,7477.42,7501.07,7462.51,83710000
7471.19,7463.63,7484.63,7454.0,47210000
7429.81,7486.31,7489.05,7427.17,48170000
7461.68,7467.83,7499.98,7448.18,77580000
7339.07,7464.23,7511.34,7329.46,159310000
7204.69,7343.1,7385.21,7204.69,92740000
7125.24,7196.94,7198.47,7111.77,75220000
7190.98,7146.71,7207.63,7146.71,57880000
7172.27,7233.02,7270.42,7100.31,73210000
7134.64,7155.38,7169.15,7095.28,63740000
7030.6,7143.06,7143.06,6984.88,59840000
6965.42,7024.0,7073.76,6965.42,53720000
7022.74,6950.12,7028.54,6930.91,77730000
7059.3,7026.88,7095.93,7015.73,82120000
7237.11,7099.93,7249.35,7099.93,95540000
7285.12,7266.14,7288.35,7243.77,78670000
7352.08,7346.22,7369.28,7312.57,85540000
7428.58,7388.71,7428.58,7388.71,61010000
7422.87,7461.2,7485.81,7389.04,67520000
7414.77,7416.06,7434.94,7369.48,61360000
7424.64,7422.37,7447.82,7402.76,51490000
7454.13,7434.39,7463.43,7432.13,44280000
7462.54,7470.14,7471.76,7413.76,39320000
7476.36,7449.51,7479.57,7446.93,48260000
7472.21,7436.68,7489.5,7433.37,65070000
7522.51,7496.42,7526.16,7493.4,43150000
7557.09,7509.45,7557.09,7501.66,44390000
7565.32,7517.31,7565.32,7510.25,50500000
7522.44,7561.55,7564.06,7508.5,43290000
7512.77,7518.26,7518.26,7433.89,43100000
7526.27,7507.13,7526.27,7477.88,1330000000
7327.18,7383.09,7390.51,7316.14,103870000
7484.53,7376.39,7488.38,7376.39,75440000
7510.42,7490.84,7520.02,7474.52,65690000
7539.1,7529.02,7547.4,7507.69,52280000
7460.18,7526.5,7543.87,7454.54,81220000
7404.44,7448.95,7460.44,7377.31,105290000
7405.99,7425.85,7449.48,7381.4,69310000
7285.61,7382.87,7383.15,7266.57,61740000
7199.27,7293.56,7319.43,7199.17,62990000
7188.0,7154.67,7196.0,7101.97,72880000
7290.68,7185.69,7291.08,7176.51,70440000
7356.44,7287.99,7362.86,7245.13,89610000
7310.9,7351.12,7375.4,7293.99,99320000
7229.28,7255.69,7310.71,7209.82,76070000
7185.53,7221.98,7256.26,7185.53,121160000
7108.87,7188.2,7210.55,7097.77,111820000
7206.31,7123.29,7225.08,7123.29,78140000
7284.19,7218.6,7307.41,7218.6,75590000
7237.55,7277.31,7286.34,7209.04,73390000
7308.28,7258.42,7313.82,7258.42,51360000
7351.47,7342.06,7372.19,7304.85,69470000
7483.11,7394.52,7492.05,7383.59,118960000
7510.73,7490.99,7522.95,7488.37,94300000
7502.53,7481.25,7524.33,7470.1,63800000
7510.54,7494.76,7528.97,7493.96,108150000
7409.13,7446.13,7446.13,7401.16,200960000
7419.15,7437.92,7458.52,7361.52,314800000
7402.88,7347.13,7412.44,7346.28,172560000
7355.45,7441.76,7458.63,7353.53,156350000
7256.55,7312.26,7312.26,7220.0,119750000
7191.26,7221.18,7221.18,7142.58,125770000
7122.38,7195.85,7217.53,7122.38,97040000
7202.94,7178.49,7203.05,7142.42,142340000
7238.2,7220.49,7238.48,7191.93,130060000
7354.24,7276.94,7357.65,7276.94,148420000
7353.68,7358.96,7364.65,7337.27,266380000
7353.22,7364.87,7400.99,7303.94,190120000
7256.26,7291.68,7303.87,7250.1,163720000
7220.48,7274.41,7293.54,7219.15,134220000
7346.23,7308.79,7405.64,7308.79,200420000
7352.02,7369.14,7370.93,7315.44,151140000
7358.24,7365.79,7382.53,7339.93,200890000
7341.91,7356.54,7372.78,7288.44,106560000
7329.4,7353.6,7367.96,7314.75,163900000
7347.83,7323.59,7362.18,7309.74,186830000
7431.97,7364.06,7431.97,7364.06,239460000
7418.72,7430.74,7439.74,7382.92,128550000
7472.49,7429.12,7472.49,7429.12,113340000
7553.09,7504.01,7555.25,7504.01,121750000
7521.26,7557.7,7559.77,7510.58,99000000
7451.88,7502.46,7515.01,7420.85,141820000
7409.64,7450.49,7451.12,7390.87,105930000
7449.42,7411.21,7455.33,7386.67,89600000
7503.05,7455.32,7532.04,7455.32,118170000
7550.8,7503.4,7550.8,7480.88,102620000
7592.58,7574.9,7616.68,7574.9,98250000
7622.13,7588.82,7622.13,7566.08,83750000
7656.76,7633.87,7660.56,7626.39,62990000
7652.29,7651.39,7665.18,7636.14,274370000
7622.98,7645.37,7659.01,7599.46,127170000
7652.62,7629.96,7678.39,7629.96,133300000
7706.99,7679.21,7710.93,7674.04,97210000
7652.11,7700.25,7700.25,7651.76,73450000
7660.44,7644.24,7661.86,7620.55,80150000
7701.59,7661.55,7737.85,7648.81,104460000
7767.46,7721.58,7768.29,7721.58,95500000
7783.99,7769.5,7791.09,7757.9,72880000
7786.75,7780.47,7794.35,7766.14,84360000
7749.34,7786.19,7803.1,7743.23,73080000
7764.41,7756.58,7776.56,7740.04,76760000
7743.02,7761.37,7762.55,7694.2,59270000
7714.32,7726.68,7739.2,7696.98,63480000
7739.21,7728.08,7755.26,7703.38,104860000
7721.6,7684.54,7733.18,7664.61,99880000
7752.85,7760.03,7785.97,7740.05,156680000
7782.04,7755.16,7806.93,7736.87,38770000
7697.27,7780.21,7789.14,7697.27,39190000
7597.47,7664.08,7664.08,7563.24,40460000
7624.67,7607.34,7650.41,7601.97,31060000
7618.61,7630.62,7630.62,7587.75,27760000
7578.48,7616.51,7640.28,7565.85,31930000
7628.73,7585.45,7628.79,7583.87,30600000
7653.81,7654.6,7664.41,7634.63,27410000
7745.22,7664.98,7745.22,7663.29,34900000
7692.25,7741.17,7741.17,7691.76,23460000
7639.79,7682.32,7697.44,7634.58,25150000
7540.75,7649.39,7666.83,7537.46,37070000
7554.94,7563.6,7572.65,7534.06,27380000
7488.22,7572.21,7576.94,7464.53,41210000
7478.82,7494.3,7521.14,7466.66,31610000
7583.91,7496.71,7591.83,7496.71,27930000
7544.99,7582.63,7610.22,7536.9,33300000
7644.73,7553.46,7644.73,7552.27,31260000
7613.0,7635.39,7653.28,7607.44,31840000
7620.97,7602.68,7641.35,7591.05,37130000
7649.49,7638.0,7658.94,7620.6,34480000
7658.55,7669.13,7707.86,7640.81,36000000
7698.35,7663.2,7705.55,7663.2,39190000
7757.39,7744.59,7797.07,7733.9,84350000
7737.62,7756.92,7782.15,7727.59,42860000
7695.9,7742.68,7762.55,7679.71,35190000
7701.39,7705.94,7732.25,7682.99,38510000
7662.73,7697.2,7702.89,7647.39,32070000
7578.92,7661.57,7667.48,7576.22,52600000
7493.15,7578.57,7582.68,7479.78,47430000
7518.01,7531.66,7556.47,7508.56,36780000
7506.65,7537.15,7546.71,7506.65,55710000
7401.5,7468.22,7468.22,7382.42,56170000
7379.96,7386.59,7421.27,7369.82,46290000
7264.67,7304.02,7304.02,7243.66,47570000
7383.19,7317.08,7394.86,7317.08,40920000
7388.57,7381.15,7412.66,7369.38,46370000
7396.75,7427.2,7433.64,7374.7,47580000
7403.12,7379.64,7422.7,7366.4,45590000
7387.58,7419.0,7448.0,7387.58,36520000
7455.7,7443.17,7455.75,7427.24,25100000
7542.26,7487.33,7542.62,7484.42,44870000
7586.08,7568.0,7591.09,7548.65,57130000
7648.04,7590.0,7648.04,7573.48,48850000
7604.73,7647.21,7647.21,7582.7,38580000
7645.73,7654.22,7657.24,7619.67,36910000
7668.86,7647.98,7668.86,7620.08,43610000
7687.63,7667.38,7692.99,7661.44,40000000
7578.37,7676.1,7683.59,7566.09,51830000
7636.68,7582.44,7636.68,7582.44,56900000
7615.54,7631.03,7638.23,7590.45,40030000
7652.8,7625.55,7662.52,7619.77,37340000
7714.51,7663.42,7730.01,7652.02,49730000
7782.88,7693.87,7782.88,7689.48,47460000
7759.64,7773.89,7788.11,7743.3,43030000
7772.98,7754.03,7781.16,7740.82,64860000
7714.39,7761.67,7795.07,7708.93,65990000
7664.14,7674.24,7684.78,7639.7,48070000
7643.03,7683.98,7706.25,7630.87,40780000
7630.18,7656.25,7665.3,7628.16,38940000
7633.79,7610.51,7645.4,7600.31,56150000
7586.19,7632.58,7632.58,7568.82,42050000
7638.31,7633.39,7654.09,7632.14,40200000
7664.67,7645.46,7667.0,7645.46,40100000
7747.25,7730.68,7747.25,7703.77,285400000
7742.75,7728.45,7777.01,7719.48,57400000
7665.26,7751.62,7765.23,7665.26,79400000
7693.65,7672.53,7693.65,7635.59,74520000
7662.19,7718.53,7767.68,7655.99,66150000
7668.15,7665.08,7684.9,7630.54,50250000
7633.74,7670.79,7689.3,7598.01,56870000
7667.89,7644.92,7672.92,7604.88,180410000
7559.1,7651.07,7679.37,7559.1,102100000
7439.49,7542.85,7564.87,7439.49,88700000
7514.8,7479.89,7532.84,7479.89,62760000
7587.0,7574.54,7618.01,7568.2,70740000
7444.69,7582.2,7584.56,7444.69,57530000
7350.04,7427.22,7427.22,7338.78,57350000
7336.12,7439.77,7473.2,7319.33,122110000
7220.77,7281.12,7285.58,7171.73,63650000
7211.07,7171.63,7266.68,7164.69,48830000
7238.26,7186.31,7247.28,7141.19,52260000
7022.21,7246.52,7246.52,7004.86,79070000
7010.83,7059.57,7103.93,6871.94,93340000
7231.96,7034.93,7233.61,7033.91,72890000
7186.49,7239.84,7239.87,7137.17,51940000
7334.61,7180.95,7334.61,7174.44,60060000
7412.45,7371.92,7417.16,7320.75,63110000
7483.35,7518.5,7523.77,7423.51,101090000
7420.85,7464.52,7464.52,7404.3,45960000
7403.55,7479.7,7501.47,7370.31,46790000
7508.59,7461.65,7518.55,7451.74,51320000
7507.14,7539.38,7554.83,7493.44,44660000
7532.34,7530.95,7544.15,7437.44,58100000
7640.07,7607.26,7647.88,7559.74,72830000
7600.03,7632.74,7658.17,7587.55,48990000
7535.36,7578.04,7610.46,7529.8,54290000
7638.73,7558.18,7638.78,7551.06,52410000
7636.74,7622.86,7682.38,7591.04,55680000
7542.65,7647.42,7651.83,7510.46,49880000
7610.52,7544.72,7610.52,7544.72,45270000
7648.74,7618.98,7660.44,7618.98,33170000
7549.31,7646.52,7647.43,7547.04,41390000
7620.12,7580.94,7662.1,7574.9,51630000
7571.84,7631.99,7637.91,7542.18,66850000
7566.24,7534.9,7566.24,7519.1,45100000
7649.63,7574.93,7649.63,7561.8,48220000
7622.19,7644.6,7655.21,7610.75,52310000
7634.67,7627.46,7637.38,7597.83,41450000
7811.67,7638.15,7819.77,7638.15,67430000
7908.37,7813.8,7919.35,7804.34,50400000
7929.29,7911.63,7950.94,7903.25,49480000
7945.6,7940.22,7993.0,7927.63,42770000
7975.85,7948.81,7987.69,7938.94,60720000
7907.51,7973.98,7978.85,7891.28,54700000
7899.02,7876.71,7903.87,7833.32,42450000
7910.79,7909.82,7942.7,7886.35,43580000
7924.38,7895.7,7924.38,7882.8,44780000
7890.85,7930.74,7966.72,7881.94,60770000
8003.64,7939.49,8003.64,7937.83,43570000
7976.64,7986.36,7992.93,7962.17,35420000
7827.73,7910.6,7922.59,7819.25,58170000
7814.91,7859.0,7882.1,7805.72,54070000
7801.12,7794.22,7844.6,7784.04,41360000
7633.94,7767.28,7767.28,7633.94,49580000
7464.86,7637.41,7692.37,7464.86,54340000
7527.29,7501.55,7527.29,7318.39,88550000
7542.3,7467.14,7545.31,7440.67,51600000
7732.17,7645.35,7736.45,7631.83,62870000
7721.92,7769.17,7789.48,7670.62,62480000
7766.06,7755.1,7802.41,7755.1,45730000
7850.93,7772.11,7850.93,7771.09,31160000
7843.08,7850.45,7867.39,7799.44,31410000
7758.51,7819.47,7819.55,7755.65,32830000
7826.62,7803.04,7860.57,7784.67,29160000
7684.4,7816.62,7865.69,7684.4,38440000
7632.55,7697.67,7703.97,7605.12,47350000
7768.06,7713.04,7769.35,7686.34,46210000
7725.02,7758.84,7806.24,7705.01,49960000
7737.9,7751.38,7787.98,7690.82,37240000
7805.11,7720.15,7829.57,7720.15,38310000
7708.22,7742.64,7786.93,7688.18,67210000
7786.76,7769.73,7805.01,7628.06,66000000
7910.27,7761.1,7911.65,7761.1,45520000
8052.9,7891.37,8064.64,7879.94,40960000
8072.79,8067.96,8133.81,8058.35,51780000
8160.27,8092.69,8160.46,8049.32,50470000
8322.55,8183.55,8328.89,8173.94,68100000
8512.62,8364.07,8517.81,8364.07,85070000
8609.73,8454.77,8609.73,8423.19,54220000
8468.29,8591.35,8622.88,8431.98,68030000
8569.67,8531.44,8603.1,8488.57,64510000
8433.69,8502.02,8508.97,8407.59,84680000
8452.2,8465.72,8492.75,8391.36,66730000
8382.44,8451.69,8451.69,8337.96,52430000
8493.9,8433.73,8523.69,8432.9,58750000
8496.69,8478.66,8544.77,8451.41,65810000
8644.76,8484.25,8644.76,8479.55,61710000
8642.91,8615.39,8654.32,8571.37,55020000
8522.61,8597.96,8597.96,8499.5,52120000
8577.8,8529.53,8593.64,8514.73,64290000
8570.31,8575.23,8599.85,8559.86,52510000
8647.99,8583.13,8670.44,8577.37,76590000
8711.76,8679.49,8723.54,8663.12,67750000
8695.56,8707.59,8708.88,8669.69,36290000
8699.29,8673.8,8699.29,8620.46,46350000
8757.97,8724.74,8757.97,8723.77,52100000
8758.28,8746.54,8769.76,8713.63,47910000
8773.72,8748.7,8789.22,8738.32,52360000
8825.34,8822.21,8825.34,8767.01,43770000
8888.04,8812.28,8895.45,8790.38,45470000
8889.21,8890.23,8904.64,8870.72,34700000
8916.23,8883.92,8916.23,8880.6,48430000
8917.29,8911.74,8917.36,8858.89,45920000
8936.45,8978.12,8979.68,8908.18,37560000
8872.22,8944.06,8987.76,8858.97,46280000
8858.29,8885.39,8888.04,8797.39,46050000
8948.93,8873.86,8961.67,8868.38,54520000
8988.39,8951.21,9006.16,8946.49,61870000
8993.53,8969.83,8998.38,8912.56,55460000
8949.99,8997.8,9027.02,8928.19,53160000
9076.06,8963.09,9082.39,8963.09,57920000
9073.65,9096.66,9120.38,9048.4,49760000
9069.4,9092.91,9103.83,9062.81,41380000
9120.69,9106.78,9123.53,9063.73,59950000
9097.68,9133.46,9141.15,9044.47,49250000
9135.04,9120.56,9142.68,9083.27,47770000
9198.63,9157.9,9202.61,9140.74,56250000
9245.57,9190.28,9248.64,9179.86,75380000
9219.44,9251.16,9253.75,9187.83,41790000
9263.14,9205.09,9265.64,9190.8,47120000
9201.94,9258.25,9276.98,9189.7,50490000
9078.35,9141.68,9141.68,8993.85,57800000
9019.73,9083.53,9104.62,9008.67,47700000
9108.23,9017.5,9112.41,9016.51,64770000
9014.67,9107.46,9128.54,8997.78,50250000
8987.98,8993.55,9024.68,8874.02,47580000
9010.34,8979.73,9010.58,8952.18,28850000
9124.13,9045.13,9133.66,9045.13,40280000
9134.47,9124.12,9156.23,9113.34,43680000
9178.94,9145.67,9178.94,9134.92,37540000
9316.32,9180.49,9319.61,9178.16,67800000
9374.42,9318.58,9390.68,9318.58,60590000
9320.25,9279.94,9338.74,9233.51,113600000
9325.48,9368.15,9415.6,9319.2,128810000
9287.73,9321.85,9350.2,9275.46,80860000
9083.27,9232.85,9257.47,9083.27,67810000
9103.74,9080.48,9143.82,9076.88,40400000
9227.42,9153.6,9242.72,9148.71,61400000
9103.69,9274.65,9302.17,9062.49,68590000
8990.41,9099.05,9122.79,8951.65,79770000
9035.85,9015.8,9054.54,9011.18,59160000
9060.8,9050.88,9068.77,8987.3,50580000
8872.45,9039.51,9047.62,8869.84,66210000
8650.08,8897.9,8905.99,8634.4,94300000
8517.59,8545.59,8559.75,8426.7,129110000
8564.07,8508.21,8602.13,8466.83,61310000
8380.12,8561.18,8607.65,8380.12,63940000
8347.97,8363.47,8463.84,8330.02,75820000
8426.8,8364.97,8443.89,8227.29,74320000
8621.24,8551.79,8630.02,8495.25,73200000
8614.39,8659.35,8679.85,8610.46,49960000
8480.31,8582.76,8582.76,8446.64,48870000
8546.36,8511.13,8598.86,8497.6,43640000
8577.66,8611.73,8639.14,8565.01,53770000
8561.86,8597.46,8614.18,8511.95,35620000
8714.05,8612.92,8714.25,8612.92,58430000
8791.32,8703.48,8792.65,8692.84,49050000
8849.61,8784.12,8851.3,8771.08,48780000
8828.53,8845.68,8872.84,8825.89,39050000
8751.15,8809.27,8817.86,8735.74,18630000
8697.47,8753.68,8777.34,8689.54,42340000
8776.8,8715.53,8784.28,8691.01,49840000
8722.64,8763.14,8767.14,8686.23,38550000
8610.91,8726.3,8735.29,8610.91,57150000
8642.55,8645.05,8705.14,8618.6,42720000
8658.54,8671.13,8703.21,8620.03,41480000
8665.33,8660.42,8714.43,8650.69,40980000
8591.91,8643.02,8643.02,8535.08,50100000
8479.16,8550.7,8550.7,8471.13,38170000
8378.37,8458.62,8491.22,8374.19,32600000
8350.1,8358.23,8358.81,8237.14,40770000
8451.07,8346.96,8453.15,8318.35,40250000
8491.27,8441.5,8536.91,8441.5,43270000
8384.44,8473.41,8476.83,8343.44,44360000
8267.32,8317.78,8322.98,8253.26,40540000
8351.24,8221.46,8357.34,8154.55,45020000
8275.12,8353.21,8379.28,8244.49,32610000
8326.09,8261.63,8326.59,8161.3,89820000
8537.43,8487.32,8537.43,8434.44,55890000
8608.59,8583.31,8624.54,8571.8,53470000
8586.58,8611.98,8634.95,8560.89,40900000
8573.21,8556.64,8641.64,8546.79,36150000
8616.01,8543.48,8629.02,8521.55,35370000
8396.21,8300.91,8478.02,8296.34,57410000
8283.77,8380.33,8386.38,8272.02,51920000
8374.43,8328.38,8424.18,8290.38,47560000
8304.32,8373.13,8377.62,8300.91,46070000
8266.13,8303.3,8311.55,8233.44,33690000
8138.94,8147.15,8203.25,8132.79,43870000
7978.87,8149.98,8152.82,7978.87,51590000
8030.74,7981.11,8082.28,7941.09,48630000
8236.27,8072.29,8237.46,8061.98,39270000
8412.51,8364.9,8412.51,8351.85,40690000
8560.13,8484.82,8560.13,8468.07,36100000
8615.09,8572.23,8617.47,8515.75,31490000
8608.41,8623.08,8625.44,8588.89,31230000
8704.25,8633.33,8732.29,8633.33,42360000
8735.24,8686.85,8789.56,8668.71,50220000
8838.04,8761.28,8863.92,8759.45,37110000
8645.61,8827.37,8834.07,8632.2,51130000
8563.33,8582.83,8605.46,8560.93,44150000
8564.59,8623.95,8623.95,8560.15,44380000
8541.8,8577.39,8625.41,8536.96,43820000
8411.46,8525.49,8526.18,8406.91,34360000
8467.86,8462.12,8486.36,8414.48,43920000
8519.45,8505.57,8529.18,8439.8,37150000
8634.06,8649.61,8676.16,8579.58,72510000
8651.03,8660.41,8660.41,8582.73,43850000
8688.34,8643.99,8692.0,8630.28,34530000
8711.42,8676.53,8724.0,8659.88,37400000
8731.9,8721.61,8749.41,8708.05,39960000
8733.49,8733.53,8770.61,8727.3,30660000
8656.04,8724.34,8724.34,8656.04,29480000
8719.27,8692.39,8719.27,8637.34,26010000
8595.05,8711.0,8718.85,8568.76,42450000
8378.75,8519.25,8519.25,8357.5,56120000
