Started journeys,Avg. covered distance (m),Avg. duration (sec.)
99,2717.5050505050503,842.6262626262626
109,2282.3853211009173,810.6788990825688
110,2518.578818181818,830.6909090909091
83,2237.0843373493976,785.5301204819277
94,2560.8829787234044,792.2659574468086
102,2450.2843137254904,787.9509803921569
101,2358.158415841584,879.9207920792079
89,2472.820224719101,825.5955056179776
118,2782.2966101694915,936.4152542372881
117,2314.7606837606836,762.5897435897435
91,2068.7252747252746,698.6923076923077
91,2476.4175824175823,1066.967032967033
97,2437.59793814433,803.8762886597938
115,2313.6782608695653,732.4869565217391
103,2665.990291262136,829.4563106796116
85,2361.6823529411763,901.564705882353
111,2376.4864864864867,828.7837837837837
84,2398.75,719.297619047619
81,2658.246913580247,983.283950617284
72,2432.722222222222,785.3055555555555
96,2472.8298958333335,897.09375
97,2750.8350515463917,1015.5051546391752
83,2120.0602409638554,756.710843373494
94,2180.1382978723404,721.0
88,2476.0,1149.090909090909
100,2912.15,1029.88
83,2544.4698795180725,864.289156626506
79,2752.987341772152,855.0126582278481
89,2351.243483146068,786.6516853932584
88,2428.2386363636365,781.1590909090909
85,2577.0823529411764,823.7882352941176
82,2867.487804878049,967.9512195121952
77,2584.688311688312,933.7272727272727
74,2675.7432432432433,951.9864864864865
83,2278.7710843373493,711.6987951807229
64,2525.1875,984.484375
81,3002.185185185185,1227.7283950617284
75,2567.32,911.88
84,2522.690476190476,1407.3095238095239
69,2211.913043478261,847.9710144927536
69,2677.072463768116,924.7101449275362
80,2343.725,916.0875
66,2406.0454545454545,838.2727272727273
55,2848.181818181818,1664.8727272727272
72,2455.277777777778,876.1944444444445
61,2217.377049180328,916.2459016393443
67,2173.805970149254,715.1343283582089
80,1957.0625,610.9875
64,2205.171875,750.828125
73,2665.694109589041,869.4383561643835
67,2565.9701492537315,831.4925373134329
56,2855.2321428571427,844.9821428571429
41,2594.3658536585367,838.0731707317074
66,2525.4242424242425,792.6212121212121
78,2516.9615384615386,804.6666666666666
73,2332.219178082192,716.931506849315
52,2618.5,881.4423076923077
45,2491.0666666666666,795.1555555555556
42,2362.595238095238,688.8809523809524
58,3159.304655172414,976.1206896551724
55,2553.327272727273,817.0
70,2418.457142857143,813.4571428571429
45,2040.1777777777777,758.1555555555556
41,2828.3658536585367,1184.4634146341464
51,2658.9803921568628,846.2156862745098
53,3307.0943396226417,1050.4528301886792
39,2758.3333333333335,930.4102564102565
38,2822.7105263157896,1002.6052631578947
35,2666.5334285714284,770.6857142857143
40,2962.65,867.15
42,3167.7380952380954,1041.4285714285713
58,2152.0,772.051724137931
27,2063.037037037037,668.925925925926
37,2310.3783783783783,932.4594594594595
44,2466.3863636363635,810.3636363636364
32,2198.8125,652.3125
28,2620.25,1100.6785714285713
56,2635.9821428571427,848.625
28,2361.1785714285716,779.2142857142857
28,2837.0,861.4285714285714
36,2953.527777777778,996.3611111111111
44,3305.8636363636365,899.2727272727273
33,2670.848484848485,737.1212121212121
28,2292.035714285714,735.8928571428571
29,2426.103448275862,731.0689655172414
28,2392.964285714286,693.1428571428571
39,2795.102564102564,839.3589743589744
34,3238.6470588235293,961.4117647058823
40,2732.425,811.375
26,2024.6153846153845,693.3461538461538
57,2519.684210526316,907.438596491228
33,3150.6666666666665,901.7878787878788
22,2708.590909090909,806.4090909090909
29,2957.8275862068967,826.2413793103449
19,1664.4910526315791,719.2631578947369
37,2091.7027027027025,631.6486486486486
28,2531.4285714285716,749.6785714285714
25,3459.68,1010.56
23,3208.0434782608695,920.4782608695652
33,2075.909090909091,619.7878787878788
26,3039.346153846154,909.3076923076923
20,2807.1,841.75
23,2440.4347826086955,677.0869565217391
15,2015.3333333333333,561.6666666666666
13,1972.923076923077,599.2307692307693
24,2278.125,685.75
14,2959.6428571428573,868.1428571428571
16,2471.0,800.125
16,2777.875,1018.8125
17,2622.6470588235293,747.5882352941177
9,3176.3333333333335,1081.4444444444443
15,2423.5333333333333,2688.266666666667
12,3086.0833333333335,1060.9166666666667
23,2646.695652173913,855.2608695652174
19,2206.5263157894738,783.6842105263158
18,3163.777777777778,897.7777777777778
18,2799.222222222222,845.5
14,3055.8571428571427,878.8571428571429
9,4479.444444444444,1560.3333333333333
13,2495.153846153846,682.5384615384615
15,2184.4666666666667,1462.6
19,2470.2105263157896,782.2105263157895
8,2507.0,820.375
12,3181.3333333333335,976.8333333333334
7,2846.1428571428573,5387.571428571428
7,2353.1428571428573,569.8571428571429
12,2857.25,3047.5
18,2398.1666666666665,730.7222222222222
13,2333.4615384615386,718.3076923076923
20,1990.05,651.2
6,2924.0,827.3333333333334
10,1814.4,614.6
7,2212.714285714286,697.8571428571429
10,3495.6,1188.9
10,2620.8,2947.0
8,3298.875,907.5
3,3375.3333333333335,1122.0
10,2508.6,1083.3
4,2165.0,751.75
9,3104.5555555555557,941.1111111111111
2,2089.5,831.5
9,3010.0,1018.8888888888889
5,4320.4,1559.8
8,2477.5,1122.5
7,2838.285714285714,724.2857142857143
6,1934.8333333333333,628.3333333333334
3,1338.3333333333333,663.6666666666666
1,598.0,151.0
2,2942.0,772.5
3,2675.6666666666665,1097.3333333333333
3,2562.0,9503.0
6,3443.0,958.1666666666666
4,3371.25,955.0
4,3424.25,794.25
4,1275.0,854.5
5,2519.6,984.4
3,1921.0,658.0
3,1238.3333333333333,360.3333333333333
3,3333.6666666666665,989.0
8,2885.0,800.5
11,3557.6363636363635,1051.3636363636363
5,1534.4,757.4
2,1809.5,639.5
9,2971.6666666666665,852.2222222222222
9,1594.0,495.3333333333333
5,1871.0,508.0
12,2279.25,797.75
5,1676.8,806.0
4,3619.75,876.5
6,2535.3333333333335,651.8333333333334
5,2181.4,540.8
3,3329.3333333333335,927.3333333333334
7,3228.0,853.8571428571429
1,1190.0,336.0
9,2409.6666666666665,682.0
6,2447.3333333333335,697.8333333333334
7,2922.5714285714284,850.1428571428571
11,2359.181818181818,611.9090909090909
5,2907.4,863.4
6,2229.8333333333335,609.8333333333334
19,3828.1405263157894,887.6842105263158
9,3034.5555555555557,1065.3333333333333
15,2313.0,697.7333333333333
8,1590.75,918.5
8,2702.125,748.75
15,2124.8,664.9333333333333
15,3352.133333333333,933.4
11,3251.3636363636365,897.3636363636364
13,3134.769230769231,906.6923076923077
10,2332.8,784.9
13,2858.230769230769,707.4615384615385
15,2707.2,751.6
14,2641.5714285714284,740.8571428571429
19,2073.4210526315787,864.3157894736842
12,2074.4166666666665,543.8333333333334
23,3286.1304347826085,1006.9565217391304
26,2756.4615384615386,714.8076923076923
32,2933.3125,857.125
31,2521.6774193548385,738.5483870967741
28,2647.3571428571427,727.9285714285714
40,2824.625,800.375
32,2605.0,824.65625
32,2707.9375,888.0625
29,2184.7586206896553,753.0689655172414
38,2321.7105263157896,739.4736842105264
35,2139.247714285714,614.6857142857143
36,3160.9166666666665,1411.4444444444443
39,3210.4358974358975,1489.4871794871794
46,3282.4276086956525,1212.4130434782608
30,2849.9333333333334,847.3333333333334
44,2491.4545454545455,777.6590909090909
44,2640.090909090909,758.7045454545455
56,2780.089285714286,1021.0892857142857
46,3533.058043478261,1044.6304347826087
58,2691.3275862068967,796.2758620689655
56,2468.7321428571427,774.2321428571429
54,3236.5925925925926,1076.0925925925926
48,3536.75,1195.5625
70,3286.214285714286,1162.3142857142857
65,2972.123076923077,938.4
65,2985.0923076923077,915.723076923077
73,2677.972602739726,977.1643835616438
62,3499.1451612903224,1104.8064516129032
71,2982.788732394366,975.2676056338029
85,2747.4431764705882,853.2823529411764
73,3071.123287671233,931.1506849315068
77,2672.5714285714284,930.2207792207793
100,2850.67,1057.14
77,2881.5974025974024,1109.4285714285713
94,2725.7127659574467,869.7872340425532
100,2546.72,861.16
78,2871.8846153846152,1081.2307692307693
107,2696.2056074766356,969.588785046729
107,2711.1308411214955,907.5233644859813
114,2863.9824561403507,1008.8421052631579
87,2804.793103448276,1198.8620689655172
105,3034.190476190476,1206.6190476190477
120,2867.8166666666666,986.5333333333333
113,2589.00592920354,939.7699115044247
117,2456.880341880342,790.0
95,3067.9578947368423,1039.3157894736842
118,3103.2457627118642,1156.864406779661
93,2568.52688172043,885.1182795698925
111,2960.8168468468466,1169.7117117117118
91,2807.974395604396,905.4945054945055
122,3003.808770491803,1112.844262295082
85,2902.3764705882354,932.8941176470588
126,2728.812142857143,932.4603174603175
134,2936.417910447761,1039.7164179104477
132,2855.5757575757575,1122.840909090909
136,2615.7720588235293,907.1323529411765
137,2688.7518248175184,1044.058394160584
118,2382.101694915254,892.5847457627119
129,2637.0852713178297,918.5116279069767
136,2613.595588235294,932.6985294117648
124,2894.4623387096776,1192.7096774193549
104,2907.423076923077,1034.3557692307693
149,3090.912751677852,1220.9597315436242
118,2729.5508474576272,994.7033898305085
145,2925.8137931034485,1301.6689655172413
111,2739.7567567567567,894.4504504504505
128,2870.9765625,1182.2578125
120,2690.766666666667,1001.7416666666667
109,2740.5504587155965,1058.51376146789
127,2831.047244094488,975.8976377952756
122,2403.1803278688526,793.5491803278688
112,3254.6696428571427,1156.1339285714287
123,2986.520325203252,1040.3902439024391
119,2899.4285714285716,901.0084033613446
119,2574.873949579832,876.7058823529412
111,2606.387387387387,909.2702702702703
115,2810.208695652174,936.2782608695652
116,2726.5,846.7758620689655
122,2831.7295081967213,937.8688524590164
148,2577.2297297297296,894.0878378378378
126,2643.722222222222,952.1349206349206
128,2382.734375,803.640625
126,2714.9841269841268,912.6269841269841
144,2706.3055555555557,967.7013888888889
117,2758.25641025641,1227.965811965812
112,2637.5,892.8125
128,2554.484375,798.140625
120,2610.9333333333334,880.3916666666667
105,2603.8190476190475,832.1428571428571
117,2842.290598290598,935.2393162393163
125,2860.088,921.168
123,2617.4065040650407,836.3252032520326
113,2821.8141592920356,1080.4336283185842
111,2687.624594594595,974.6126126126126
141,2578.9148936170213,960.2127659574468
115,2710.504347826087,925.6
103,2699.864077669903,933.0097087378641
122,2880.8196721311474,905.2049180327868
110,2468.3454545454547,785.9454545454546
122,2793.72131147541,954.9180327868852
115,3312.24347826087,1173.3826086956522
120,2544.633333333333,1060.3416666666667
127,2687.503937007874,935.2598425196851
112,2464.276785714286,833.3392857142857
105,2476.695238095238,897.8571428571429
143,2665.5944055944055,897.013986013986
136,2662.264705882353,977.1470588235294
130,2666.123076923077,932.0461538461539
109,2678.467889908257,880.5871559633027
126,2967.0688095238093,956.9047619047619
107,2624.1682242990655,956.6448598130842
126,2698.031746031746,1006.3253968253969
105,2729.441238095238,891.8380952380952
129,3152.7286821705425,1005.3798449612403
118,2610.4322033898306,851.6186440677966
76,2136.1315789473683,707.4078947368421
84,2530.1110714285714,840.2857142857143
84,2694.7380952380954,931.75
105,2637.5333333333333,857.9714285714285
89,2923.0374157303368,929.3483146067416
85,2539.6117647058823,903.1411764705882
81,2551.098765432099,837.8024691358024
101,2720.891089108911,885.5049504950495
74,2781.2027027027025,890.2297297297297
71,2630.9154929577467,907.3098591549295
100,2670.17,858.32
104,2757.2884615384614,1048.5673076923076
79,2443.772151898734,813.2784810126582
90,2238.6222222222223,753.8666666666667
63,2286.84126984127,690.5555555555555
101,2438.940594059406,797.9306930693069
78,2392.4102564102564,816.7564102564103
75,2269.0356,753.92
62,2143.048387096774,929.9032258064516
84,2394.7023809523807,774.0833333333334
82,2817.0853658536585,855.280487804878
84,2570.6825,814.8809523809524
76,2198.583289473684,702.7894736842105
62,2363.016129032258,917.1451612903226
77,2497.155844155844,909.8571428571429
71,2739.239436619718,845.8450704225352
76,2590.6710526315787,814.7631578947369
70,2381.4714285714285,892.7428571428571
47,2153.063829787234,733.7446808510638
59,2436.6949152542375,772.2203389830509
54,2316.8703703703704,756.2037037037037
46,1972.7173913043478,637.6521739130435
49,2211.5510204081634,783.5510204081633
51,2438.823529411765,696.8823529411765
47,2206.6382978723404,931.8297872340426
41,2073.317073170732,732.5121951219512
51,2368.9803921568628,739.9803921568628
40,2356.4,750.1
40,2030.575,648.65
25,2624.32,794.84
47,2592.553191489362,1008.468085106383
43,2471.7906976744184,820.8604651162791
36,2874.9166666666665,871.5555555555555
38,2042.657894736842,626.9736842105264
31,2110.9032258064517,647.5483870967741
30,2506.8333333333335,802.4
24,2221.6666666666665,767.9166666666666
28,2615.714285714286,815.0357142857143
26,2631.653846153846,729.5
25,2372.04,637.88
27,2088.8518518518517,648.6666666666666
18,2855.0,790.3888888888889
27,2651.5925925925926,764.1111111111111
13,1801.2307692307693,543.6153846153846
14,2814.785714285714,768.0
16,1859.125,530.25
8,1260.125,527.25
12,2348.25,664.25
16,2624.1875,886.25
11,2433.909090909091,705.4545454545455
15,3042.2,916.6
7,1267.2857142857142,669.4285714285714
8,1826.875,611.5
23,3711.5652173913045,1097.304347826087
8,3241.625,1077.125
14,2077.8571428571427,616.2857142857143
6,1740.3333333333333,613.0
8,2874.75,809.875
6,2967.6666666666665,746.6666666666666
7,2417.285714285714,584.5714285714286
13,2137.6923076923076,582.0769230769231
8,2609.125,684.375
4,2877.0,687.25
5,2599.6,854.4
1,1057.0,357.0
7,1896.7142857142858,889.2857142857143
5,1221.0,743.8
2,1390.0,416.0
3,3556.0,861.6666666666666
2,1087.0,378.0
3,1253.3333333333333,285.3333333333333
3,3103.6666666666665,853.3333333333334
2,4020.5,1073.5
1,2248.0,715.0
3,2846.6666666666665,981.6666666666666
2,5280.0,1227.0
1,1666.0,378.0
2,3015.5,649.0
3,2441.6666666666665,1151.0
2,2240.5,684.5
3,1912.3333333333333,700.0
6,2424.6666666666665,659.0
1,1744.0,618.0
2,2965.0,1081.0
1,2144.0,593.0
2,1504.0,422.0
2,2962.5,788.5
1,8680.0,1877.0
1,2287.0,742.0
2,6464.5,1367.5
1,1464.0,536.0
2,2858.0,1007.0
4,3699.0,824.0
3,2375.0,966.0
3,2410.3333333333335,773.0
3,2841.0,788.6666666666666
1,5662.0,1296.0
1,791.0,732.0
4,3704.25,939.25
1,1992.0,664.0
1,1670.0,533.0
5,2284.0,764.4
1,1788.0,521.0
4,3180.0,819.0
7,4166.714285714285,1110.2857142857142
2,2468.5,952.5
1,6172.0,1576.0
1,3611.0,769.0
4,2776.5,762.0
5,2465.6,528.0
5,1765.2,440.6
5,3958.0,829.0
10,2019.5,501.0
9,2939.6666666666665,758.2222222222222
8,1449.125,404.25
3,2549.0,545.6666666666666
10,3033.7,755.7
4,3479.25,909.75
13,2573.769230769231,681.9230769230769
12,2954.25,1509.0833333333333
12,2210.4166666666665,576.6666666666666
19,2789.684210526316,1869.3684210526317
13,2853.923076923077,773.0
32,2175.0,587.9375
27,2898.259259259259,1747.2222222222222
28,2240.5714285714284,1429.75
29,1818.9310344827586,505.2758620689655
35,2779.6,1598.2285714285715
24,2465.0833333333335,632.75
31,2301.2258064516127,645.2258064516129
27,2805.296296296296,807.8148148148148
38,2239.157894736842,608.0526315789474
48,2215.5,642.9166666666666
56,2910.5714285714284,775.8571428571429
54,2423.259259259259,668.2037037037037
56,2064.6785714285716,993.7321428571429
61,2272.8524590163934,619.4098360655738
84,2523.5,692.0238095238095
78,2432.3333333333335,677.8974358974359
76,2558.8815789473683,701.1447368421053
88,2223.6363636363635,629.9204545454545
88,2255.1136363636365,643.5227272727273
80,2319.1875,648.2625
94,2218.340425531915,623.9468085106383
84,2079.4166666666665,605.6666666666666
82,2194.0243902439024,798.9268292682926
82,2191.028414634146,955.0121951219512
78,2682.0641025641025,779.6666666666666
84,2443.2023809523807,705.5238095238095
84,2633.345238095238,727.3809523809524
78,2278.6794871794873,683.1025641025641
70,2035.7714285714285,605.4428571428572
71,2416.0046478873237,737.3098591549295
63,2485.4761904761904,762.047619047619
51,2449.843137254902,684.8627450980392
70,1847.3714285714286,537.4285714285714
61,2477.6065573770493,752.3770491803278
69,2551.0434782608695,837.8550724637681
60,2516.5666666666666,1054.6
59,1976.3728813559321,775.0169491525423
61,2143.967213114754,613.0
53,2878.2075471698113,828.6603773584906
55,2395.7272727272725,703.6181818181818
57,1983.2280701754387,1037.9649122807018
39,2136.051282051282,652.6410256410256
50,2012.44,589.02
33,1892.6969696969697,616.7272727272727
35,2247.7714285714287,692.2857142857143
47,2450.2127659574467,892.8510638297872
39,2224.3846153846152,647.9230769230769
46,2375.913043478261,672.4782608695652
30,2866.9556666666667,816.4666666666667
32,2674.59375,750.5625
35,2594.0,792.6571428571428
43,2635.5813953488373,785.3488372093024
40,2091.65,1230.7
30,2037.4,663.0
48,2181.0833333333335,676.0
34,2634.735294117647,723.2352941176471
44,2613.9545454545455,950.0681818181819
36,2115.8055555555557,688.5277777777778
52,2018.1538461538462,785.5
48,2296.1666666666665,718.6666666666666
47,2183.468085106383,619.5531914893617
40,2645.80825,767.075
52,2137.153846153846,670.1153846153846
51,1866.4313725490197,569.6666666666666
50,2395.3732,779.5
66,2135.651515151515,668.3030303030303
45,2272.9555555555557,776.0444444444445
63,2197.2380952380954,783.5079365079365
67,2230.9402985074626,701.5223880597015
47,2214.0,679.1276595744681
53,1838.9811320754718,966.8679245283018
54,2090.1296296296296,1121.111111111111
57,2123.280701754386,652.3333333333334
65,2383.769230769231,765.2
59,2295.6610169491523,658.542372881356
53,1944.6037735849056,640.7924528301887
53,2137.6603773584907,720.2452830188679
58,2001.7413793103449,651.2586206896551
67,2451.7014925373132,680.2089552238806
58,2286.5689655172414,696.9137931034483
59,2161.3389830508477,751.5084745762712
60,1839.7,756.6833333333333
62,2197.2741935483873,638.4516129032259
74,1831.837837837838,602.8243243243244
31,2510.8709677419356,736.0967741935484
21,1536.3333333333333,421.6190476190476
7,2596.8571428571427,797.0
17,1419.1764705882354,448.7647058823529
14,2577.6428571428573,690.9285714285714
17,2640.5882352941176,782.7058823529412
17,1456.5294117647059,449.88235294117646
27,2337.185185185185,714.3333333333334
35,1891.3428571428572,597.7714285714286
42,1964.2857142857142,587.8095238095239
19,1943.9473684210527,573.6315789473684
37,2156.7027027027025,601.5945945945946
37,2051.7567567567567,646.1621621621622
26,1889.6538461538462,679.8076923076923
35,2082.4285714285716,638.9428571428572
43,2357.3023255813955,677.0697674418604
45,2223.488888888889,693.9555555555555
46,2150.6521739130435,782.2391304347826
60,2396.6666666666665,710.6833333333333
44,2039.1136363636363,627.9772727272727
45,2184.6222222222223,691.8222222222222
56,2111.6428571428573,618.5357142857143
55,2127.0363636363636,753.4363636363636
55,2478.0363636363636,689.290909090909
52,2401.0,707.6730769230769
33,2211.4242424242425,707.4848484848485
53,2264.0,675.9245283018868
56,2147.089285714286,668.6785714285714
59,2210.491525423729,768.5254237288135
62,2163.6075806451613,652.6451612903226
56,2466.75,753.4464285714286
63,2531.3174603174602,888.1428571428571
65,2434.107692307692,737.2615384615384
66,2230.287878787879,659.2272727272727
52,1951.3653846153845,564.7115384615385
52,2119.6153846153848,656.3653846153846
63,2019.5238095238096,594.3968253968254
58,2134.448275862069,764.8793103448276
61,2477.2295081967213,742.5081967213115
44,2098.909090909091,677.8181818181819
83,2513.3614457831327,712.8313253012049
70,2049.9857142857145,716.6857142857143
52,2137.230769230769,667.6538461538462
41,2087.8048780487807,659.3658536585366
55,2368.7636363636366,687.7636363636364
42,2285.309523809524,631.0238095238095
43,2217.2558139534885,711.2325581395348
61,2147.8196721311474,631.7213114754098
47,2111.5106382978724,614.7659574468086
43,2430.9767441860463,638.953488372093
36,1901.1944444444443,543.3333333333334
41,2241.5202439024392,622.8780487804878
48,2027.7708333333333,761.9166666666666
37,1785.7567567567567,587.9459459459459
37,1984.4324324324325,654.5405405405405
42,2029.7857142857142,571.0714285714286
47,2684.7872340425533,726.1702127659574
30,2556.9333333333334,706.1
35,2006.6285714285714,601.8285714285714
35,2165.0,666.3142857142857
39,2184.25641025641,622.0512820512821
31,2426.8387096774195,694.8064516129032
36,2071.8611111111113,593.4444444444445
32,1794.5,614.8125
41,1751.3658536585365,499.9268292682927
38,2361.184210526316,679.421052631579
21,2138.809523809524,557.6666666666666
43,2032.860465116279,559.5348837209302
54,2302.0555555555557,759.3518518518518
43,1632.1860465116279,543.5116279069767
46,2374.586956521739,747.195652173913
34,2200.6470588235293,603.7647058823529
47,2329.808510638298,665.063829787234
43,2282.8913953488372,700.4186046511628
39,2431.6153846153848,778.1538461538462
41,1987.1951219512196,605.5365853658536
31,1716.3548387096773,487.7096774193548
33,1950.969696969697,595.1212121212121
33,2719.4545454545455,835.2121212121212
31,2356.8170967741935,708.741935483871
46,2400.8695652173915,732.7608695652174
47,1972.212765957447,630.6170212765958
32,2916.625,999.6875
58,2322.4137931034484,716.2413793103449
46,2005.0434782608695,611.3695652173913
48,2637.7291666666665,777.4583333333334
40,2259.225,729.4
56,1963.392857142857,653.8571428571429
38,1905.8684210526317,628.5
46,2317.804347826087,690.804347826087
40,2410.575,728.325
42,2351.6666666666665,751.5952380952381
46,2381.6521739130435,729.2391304347826
50,2925.52,845.84
40,2442.275,762.775
38,2488.3947368421054,795.0263157894736
29,2211.3793103448274,688.6896551724138
23,2144.6521739130435,588.9130434782609
25,2350.64,755.64
39,2118.3333333333335,669.5384615384615
46,2341.6739130434785,674.2173913043479
41,2230.829268292683,660.3170731707318
32,2192.65625,674.53125
23,2138.695652173913,631.695652173913
28,3240.4285714285716,839.0714285714286
31,3276.548387096774,919.9677419354839
33,2281.3636363636365,715.3030303030303
27,2319.074074074074,663.8148148148148
23,1926.0869565217392,655.8260869565217
17,2398.9411764705883,643.5294117647059
16,2019.5625,696.25
20,2170.7,691.45
23,2216.2608695652175,1978.4782608695652
12,2716.8608333333336,761.4166666666666
23,2902.8552173913044,802.5652173913044
14,1633.857142857143,2693.1428571428573
10,2753.6,872.3
17,2663.823529411765,797.3529411764706
14,2590.8571428571427,685.1428571428571
11,2276.7272727272725,829.6363636363636
12,2814.25,705.75
14,2561.9285714285716,863.7142857142857
10,2151.2,829.4
12,2732.75,1071.25
4,3435.0,982.75
8,2968.375,923.125
9,2046.111111111111,538.0
7,2132.285714285714,783.5714285714286
14,2029.2857142857142,566.4285714285714
7,2392.0,729.2857142857143
6,2255.3333333333335,803.1666666666666
9,2386.8888888888887,700.2222222222222
2,3643.5,884.5
6,2589.3333333333335,992.6666666666666
4,1339.75,698.5
6,2998.5,806.6666666666666
1,1531.0,434.0
7,2021.4285714285713,629.2857142857143
5,3653.6,985.8
7,3088.4285714285716,1442.5714285714287
3,1791.3333333333333,415.3333333333333
3,3329.3333333333335,948.6666666666666
1,2154.0,539.0
1,1544.0,661.0
7,3089.8571428571427,730.2857142857143
4,2864.75,905.5
3,2200.3333333333335,517.6666666666666
2,3343.0,785.0
4,3215.0,1391.0
4,1302.75,419.25
3,2485.0,795.3333333333334
1,978.0,1798.0
4,4024.5,986.5
1,2470.0,1041.0
2,2522.0,918.0
1,3104.0,903.0
1,1057.0,446.0
7,2266.285714285714,795.2857142857143
1,3122.0,649.0
1,4530.0,982.0
3,1556.6666666666667,447.0
2,4986.0,1314.0
1,2002.0,650.0
1,3116.0,1080.0
3,4776.333333333333,1157.0
2,2174.0,596.0
2,3724.0,1056.0
6,1858.0,650.3333333333334
2,4365.0,1539.0
2,3851.0,1067.0
1,3559.0,881.0
2,2615.0,774.5
1,3322.0,973.0
2,1549.5,479.5
2,897.0,271.0
4,3391.5,752.75
7,2172.4285714285716,568.7142857142857
2,4576.5,998.5
1,1435.0,410.0
3,2067.0,446.3333333333333
3,1384.6666666666667,372.3333333333333
2,2753.5,618.0
4,3998.0,987.75
3,1799.3333333333333,509.6666666666667
6,2168.3333333333335,626.0
6,3197.4449999999997,662.5
7,2746.285714285714,611.8571428571429
11,1542.2727272727273,392.45454545454544
16,2795.0,734.4375
5,2592.4,743.6
9,2781.777777777778,667.1111111111111
11,1691.5454545454545,495.3636363636364
9,1751.7777777777778,524.4444444444445
12,1224.0833333333333,330.3333333333333
12,2435.9166666666665,613.5833333333334
25,2831.8,771.76
19,2792.5789473684213,736.6315789473684
28,2554.285714285714,711.8928571428571
10,2553.3,639.0
28,1836.3214285714287,478.57142857142856
28,2163.214285714286,604.8214285714286
32,2266.46875,615.0
32,2399.21875,628.125
23,2564.521739130435,658.0869565217391
33,2643.3030303030305,727.2727272727273
27,2533.1111111111113,640.6296296296297
45,2623.4444444444443,683.4888888888889
45,2571.1555555555556,674.6444444444444
41,2618.439024390244,674.0487804878048
75,2598.9333333333334,703.3466666666667
59,2237.322033898305,613.7118644067797
82,2393.0853658536585,642.439024390244
92,2079.5760869565215,565.5760869565217
72,2602.9629166666664,681.7916666666666
93,2196.7526881720432,630.9462365591398
72,2369.7361111111113,1108.125
73,2341.4246575342468,660.972602739726
102,2263.1960784313724,628.5490196078431
77,2572.9567532467536,722.2857142857143
79,2405.9113924050635,700.1392405063291
88,2487.2954545454545,703.6590909090909
80,2311.5375,625.6875
89,2439.1011235955057,688.056179775281
84,2153.4166666666665,642.4047619047619
89,2287.5280898876404,630.5955056179776
68,2095.8676470588234,588.8823529411765
64,2197.703125,702.1875
69,2327.458985507247,831.7391304347826
70,2213.157142857143,659.6714285714286
67,2373.9402985074626,637.0746268656717
66,2016.969696969697,688.4242424242424
72,2450.6944444444443,750.9305555555555
66,2415.939393939394,725.2727272727273
61,2637.8196721311474,1009.672131147541
69,2517.1884057971015,1019.1014492753624
62,2155.3225806451615,824.0645161290323
47,2051.936170212766,1010.4255319148937
47,2228.0425531914893,664.063829787234
27,2022.1851851851852,624.7407407407408
40,1924.4,551.325
43,2549.906976744186,1371.6046511627908
35,2810.9714285714285,775.0857142857143
34,2226.9117647058824,644.2352941176471
48,1765.8958333333333,514.0833333333334
32,1992.59375,699.71875
47,2384.6382978723404,692.1489361702128
45,2046.7111111111112,693.5333333333333
40,2237.3,798.5
46,2807.9565217391305,792.7826086956521
45,2056.0444444444443,983.6888888888889
34,1906.0294117647059,632.2058823529412
38,2258.5,774.6842105263158
31,2283.516129032258,702.0
30,2423.4,687.1666666666666
51,2107.8039215686276,726.4313725490196
49,2375.734693877551,695.6326530612245
39,1993.4358974358975,648.3589743589744
52,2078.2115384615386,652.8846153846154
52,1931.1923076923076,588.8461538461538
45,2057.5333333333333,603.8888888888889
60,2053.4333333333334,850.7333333333333
49,2311.408163265306,756.5510204081633
54,2327.277777777778,714.1296296296297
59,1738.2203389830509,530.0847457627119
45,3074.822222222222,960.3111111111111
45,2315.733333333333,750.4444444444445
54,2169.8518518518517,629.5185185185185
65,2071.0461538461536,672.4461538461538
48,2672.2291666666665,779.3125
43,2028.3255813953488,780.8837209302326
66,2253.2374242424244,681.2878787878788
62,1949.6774193548388,1066.725806451613
60,2032.3333333333333,654.65
63,1717.4761904761904,522.952380952381
60,2596.733333333333,802.8
62,2055.2741935483873,685.8548387096774
47,2250.31914893617,685.3191489361702
60,2052.616666666667,648.8
66,2491.5757575757575,870.5454545454545
48,2397.131875,728.9583333333334
73,2184.8630136986303,695.082191780822
56,2536.339285714286,795.0357142857143
59,2243.0169491525426,729.6440677966102
63,2052.8253968253966,682.6507936507936
49,1996.795918367347,816.4081632653061
50,2211.08,847.18
49,2307.7551020408164,741.5918367346939
60,2183.3333333333335,754.75
71,2248.549295774648,661.2535211267606
58,2613.362068965517,755.9655172413793
61,2105.72131147541,656.1803278688525
66,2305.7272727272725,698.6060606060606
68,1935.0,614.8235294117648
62,2336.8064516129034,699.0
83,2361.1927710843374,1039.7831325301204
65,2389.5692307692307,675.0307692307692
64,2326.890625,741.1875
55,1929.7272727272727,628.6909090909091
69,2165.376811594203,671.7101449275362
71,2103.3802816901407,644.056338028169
77,2414.103896103896,760.8961038961039
74,2453.7027027027025,740.1216216216217
68,2306.514705882353,714.4558823529412
57,2215.5438596491226,745.5263157894736
53,2220.943396226415,696.5283018867924
26,2427.576923076923,649.6153846153846
43,1909.7906976744187,612.1162790697674
65,2462.2,1074.246153846154
52,2387.7115384615386,701.8461538461538
76,2207.75,716.5921052631579
